image,class,layer,nozzle,filament,ex_mul,retraction,layer_height,filament_color,shape,recording,printbed_color,extrusion_multiplier,extrusion_std,modified_layers,brightness,mean_brightness
all_images256/ELP_12MP_11.01.2023_167343381896.png,0,21,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",165,160
all_images256/ELP_12MP_11.01.2023_167343384311.png,0,22,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",174,160
all_images256/ELP_12MP_11.01.2023_167343384315.png,0,22,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",164,160
all_images256/ELP_12MP_11.01.2023_167343386545.png,0,23,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",164,160
all_images256/ELP_12MP_11.01.2023_167343386550.png,0,23,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",172,160
all_images256/ELP_12MP_11.01.2023_167343388818.png,0,24,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",163,160
all_images256/ELP_12MP_11.01.2023_167343388822.png,0,24,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",171,160
all_images256/ELP_12MP_11.01.2023_167343390667.png,0,25,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",165,160
all_images256/ELP_12MP_11.01.2023_167343390671.png,0,25,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",163,160
all_images256/ELP_12MP_11.01.2023_167343391599.png,0,26,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",171,160
all_images256/ELP_12MP_11.01.2023_167343391604.png,0,26,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",171,160
all_images256/ELP_12MP_11.01.2023_167343392557.png,0,27,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",161,160
all_images256/ELP_12MP_11.01.2023_167343392561.png,0,27,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",170,160
all_images256/ELP_12MP_11.01.2023_167343393433.png,0,28,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",167,160
all_images256/ELP_12MP_11.01.2023_167343393438.png,0,28,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",166,160
all_images256/ELP_12MP_11.01.2023_167343394284.png,0,29,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",166,160
all_images256/ELP_12MP_11.01.2023_167343394288.png,0,29,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",165,160
all_images256/ELP_12MP_11.01.2023_167343395054.png,0,30,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",164,160
all_images256/ELP_12MP_11.01.2023_167343395058.png,0,30,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",164,160
all_images256/ELP_12MP_11.01.2023_167343395787.png,0,31,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",163,160
all_images256/ELP_12MP_11.01.2023_167343395791.png,0,31,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",164,160
all_images256/ELP_12MP_11.01.2023_167343396513.png,0,32,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",164,160
all_images256/ELP_12MP_11.01.2023_167343396518.png,0,32,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",163,160
all_images256/ELP_12MP_11.01.2023_167343397229.png,0,33,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",163,160
all_images256/ELP_12MP_11.01.2023_167343397234.png,0,33,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",162,160
all_images256/ELP_12MP_11.01.2023_167343397941.png,0,34,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",160,160
all_images256/ELP_12MP_11.01.2023_167343397946.png,0,34,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",161,160
all_images256/ELP_12MP_11.01.2023_167343398710.png,0,35,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",159,160
all_images256/ELP_12MP_11.01.2023_167343398714.png,0,35,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",160,160
all_images256/ELP_12MP_11.01.2023_167343399461.png,0,36,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",161,160
all_images256/ELP_12MP_11.01.2023_167343399465.png,0,36,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",163,160
all_images256/ELP_12MP_11.01.2023_167343400216.png,0,37,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",157,160
all_images256/ELP_12MP_11.01.2023_167343400220.png,0,37,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",160,160
all_images256/ELP_12MP_11.01.2023_167343400793.png,0,38,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",157,160
all_images256/ELP_12MP_11.01.2023_167343400797.png,0,38,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",160,160
all_images256/ELP_12MP_11.01.2023_167343401308.png,0,39,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",155,160
all_images256/ELP_12MP_11.01.2023_167343401312.png,0,39,0.4,PLA,,8.5,0.3,gray,13,Recording_11012023_10_32_58,silver,0.6,0.2,"[5, 6, 13, 15, 21, 27, 35, 37, 38, 41]",156,160
all_images256/ELP_12MP_11.01.2023_167343637957.png,0,4,0.4,PLA,,8.5,0.3,gray,19,Recording_11012023_11_03_20,silver,0.6,0.2,"[7, 10, 11, 13, 14, 17, 18, 25]",175,171
all_images256/ELP_12MP_11.01.2023_167343637961.png,0,4,0.4,PLA,,8.5,0.3,gray,19,Recording_11012023_11_03_20,silver,0.6,0.2,"[7, 10, 11, 13, 14, 17, 18, 25]",155,171
all_images256/ELP_12MP_11.01.2023_167343641095.png,0,5,0.4,PLA,,8.5,0.3,gray,19,Recording_11012023_11_03_20,silver,0.6,0.2,"[7, 10, 11, 13, 14, 17, 18, 25]",156,171
all_images256/ELP_12MP_11.01.2023_167343641100.png,0,5,0.4,PLA,,8.5,0.3,gray,19,Recording_11012023_11_03_20,silver,0.6,0.2,"[7, 10, 11, 13, 14, 17, 18, 25]",162,171
all_images256/ELP_12MP_11.01.2023_167343642750.png,0,6,0.4,PLA,,8.5,0.3,gray,19,Recording_11012023_11_03_20,silver,0.6,0.2,"[7, 10, 11, 13, 14, 17, 18, 25]",166,171
all_images256/ELP_12MP_11.01.2023_167343642755.png,0,6,0.4,PLA,,8.5,0.3,gray,19,Recording_11012023_11_03_20,silver,0.6,0.2,"[7, 10, 11, 13, 14, 17, 18, 25]",155,171
all_images256/ELP_12MP_11.01.2023_167343644755.png,0,7,0.4,PLA,,8.5,0.3,gray,19,Recording_11012023_11_03_20,silver,0.6,0.2,"[7, 10, 11, 13, 14, 17, 18, 25]",160,171
all_images256/ELP_12MP_11.01.2023_167343644760.png,0,7,0.4,PLA,,8.5,0.3,gray,19,Recording_11012023_11_03_20,silver,0.6,0.2,"[7, 10, 11, 13, 14, 17, 18, 25]",161,171
all_images256/ELP_12MP_11.01.2023_167343646969.png,0,8,0.4,PLA,,8.5,0.3,gray,19,Recording_11012023_11_03_20,silver,0.6,0.2,"[7, 10, 11, 13, 14, 17, 18, 25]",163,171
all_images256/ELP_12MP_11.01.2023_167343646974.png,0,8,0.4,PLA,,8.5,0.3,gray,19,Recording_11012023_11_03_20,silver,0.6,0.2,"[7, 10, 11, 13, 14, 17, 18, 25]",171,171
all_images256/ELP_12MP_11.01.2023_167343649047.png,0,9,0.4,PLA,,8.5,0.3,gray,19,Recording_11012023_11_03_20,silver,0.6,0.2,"[7, 10, 11, 13, 14, 17, 18, 25]",162,171
all_images256/ELP_12MP_11.01.2023_167343649052.png,0,9,0.4,PLA,,8.5,0.3,gray,19,Recording_11012023_11_03_20,silver,0.6,0.2,"[7, 10, 11, 13, 14, 17, 18, 25]",165,171
all_images256/ELP_12MP_11.01.2023_167343651059.png,0,10,0.4,PLA,,8.5,0.3,gray,19,Recording_11012023_11_03_20,silver,0.6,0.2,"[7, 10, 11, 13, 14, 17, 18, 25]",167,171
all_images256/ELP_12MP_11.01.2023_167344079459.png,0,4,0.4,PLA,,8.5,0.3,gray,17,Recording_11012023_12_28_37,silver,0.6,0.2,"[5, 6, 8, 9, 13, 17, 18, 22]",144,171
all_images256/ELP_12MP_11.01.2023_167344079464.png,0,4,0.4,PLA,,8.5,0.3,gray,17,Recording_11012023_12_28_37,silver,0.6,0.2,"[5, 6, 8, 9, 13, 17, 18, 22]",140,171
all_images256/ELP_12MP_11.01.2023_167344082082.png,0,5,0.4,PLA,,8.5,0.3,gray,17,Recording_11012023_12_28_37,silver,0.6,0.2,"[5, 6, 8, 9, 13, 17, 18, 22]",147,171
all_images256/ELP_12MP_11.01.2023_167344082086.png,0,5,0.4,PLA,,8.5,0.3,gray,17,Recording_11012023_12_28_37,silver,0.6,0.2,"[5, 6, 8, 9, 13, 17, 18, 22]",161,171
all_images256/ELP_12MP_11.01.2023_167344083699.png,0,6,0.4,PLA,,8.5,0.3,gray,17,Recording_11012023_12_28_37,silver,0.6,0.2,"[5, 6, 8, 9, 13, 17, 18, 22]",162,171
all_images256/ELP_12MP_11.01.2023_167344083703.png,0,6,0.4,PLA,,8.5,0.3,gray,17,Recording_11012023_12_28_37,silver,0.6,0.2,"[5, 6, 8, 9, 13, 17, 18, 22]",159,171
all_images256/ELP_12MP_11.01.2023_167344085478.png,0,7,0.4,PLA,,8.5,0.3,gray,17,Recording_11012023_12_28_37,silver,0.6,0.2,"[5, 6, 8, 9, 13, 17, 18, 22]",160,171
all_images256/ELP_12MP_11.01.2023_167344085482.png,0,7,0.4,PLA,,8.5,0.3,gray,17,Recording_11012023_12_28_37,silver,0.6,0.2,"[5, 6, 8, 9, 13, 17, 18, 22]",171,171
all_images256/ELP_12MP_11.01.2023_167344087370.png,0,8,0.4,PLA,,8.5,0.3,gray,17,Recording_11012023_12_28_37,silver,0.6,0.2,"[5, 6, 8, 9, 13, 17, 18, 22]",161,171
all_images256/ELP_12MP_11.01.2023_167344087375.png,0,8,0.4,PLA,,8.5,0.3,gray,17,Recording_11012023_12_28_37,silver,0.6,0.2,"[5, 6, 8, 9, 13, 17, 18, 22]",163,171
all_images256/ELP_12MP_11.01.2023_167344442875.png,0,4,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",184,174
all_images256/ELP_12MP_11.01.2023_167344442879.png,0,4,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",150,174
all_images256/ELP_12MP_11.01.2023_167344446393.png,0,5,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",155,174
all_images256/ELP_12MP_11.01.2023_167344446398.png,0,5,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",173,174
all_images256/ELP_12MP_11.01.2023_167344447208.png,0,6,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",171,174
all_images256/ELP_12MP_11.01.2023_167344447212.png,0,6,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",158,174
all_images256/ELP_12MP_11.01.2023_167344448648.png,0,7,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",173,174
all_images256/ELP_12MP_11.01.2023_167344448652.png,0,7,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",160,174
all_images256/ELP_12MP_11.01.2023_167344450274.png,0,8,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",162,174
all_images256/ELP_12MP_11.01.2023_167344450278.png,0,8,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",178,174
all_images256/ELP_12MP_11.01.2023_167344451896.png,0,9,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",161,174
all_images256/ELP_12MP_11.01.2023_167344451901.png,0,9,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",162,174
all_images256/ELP_12MP_11.01.2023_167344453522.png,0,10,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",165,174
all_images256/ELP_12MP_11.01.2023_167344453526.png,0,10,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",165,174
all_images256/ELP_12MP_11.01.2023_167344455148.png,0,11,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",169,174
all_images256/ELP_12MP_11.01.2023_167344455153.png,0,11,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",167,174
all_images256/ELP_12MP_11.01.2023_167344456774.png,0,12,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",172,174
all_images256/ELP_12MP_11.01.2023_167344456779.png,0,12,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",169,174
all_images256/ELP_12MP_11.01.2023_167344458397.png,0,13,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",173,174
all_images256/ELP_12MP_11.01.2023_167344458402.png,0,13,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",171,174
all_images256/ELP_12MP_11.01.2023_167344460022.png,0,14,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",174,174
all_images256/ELP_12MP_11.01.2023_167344460026.png,0,14,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",172,174
all_images256/ELP_12MP_11.01.2023_167344463297.png,0,15,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",176,174
all_images256/ELP_12MP_11.01.2023_167344463301.png,0,15,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",175,174
all_images256/ELP_12MP_11.01.2023_167344465893.png,0,16,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",179,174
all_images256/ELP_12MP_11.01.2023_167344465897.png,0,16,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",178,174
all_images256/ELP_12MP_11.01.2023_167344468491.png,0,17,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",180,174
all_images256/ELP_12MP_11.01.2023_167344468495.png,0,17,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",181,174
all_images256/ELP_12MP_11.01.2023_167344469860.png,0,18,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",179,174
all_images256/ELP_12MP_11.01.2023_167344469865.png,0,18,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",187,174
all_images256/ELP_12MP_11.01.2023_167344471504.png,0,19,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",194,174
all_images256/ELP_12MP_11.01.2023_167344471508.png,0,19,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",186,174
all_images256/ELP_12MP_11.01.2023_167344473141.png,0,20,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",181,174
all_images256/ELP_12MP_11.01.2023_167344473146.png,0,20,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",191,174
all_images256/ELP_12MP_11.01.2023_167344474779.png,0,21,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",180,174
all_images256/ELP_12MP_11.01.2023_167344474784.png,0,21,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",182,174
all_images256/ELP_12MP_11.01.2023_167344476399.png,0,22,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",182,174
all_images256/ELP_12MP_11.01.2023_167344476404.png,0,22,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",188,174
all_images256/ELP_12MP_11.01.2023_167344478044.png,0,23,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",181,174
all_images256/ELP_12MP_11.01.2023_167344478049.png,0,23,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",184,174
all_images256/ELP_12MP_11.01.2023_167344479592.png,0,24,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",180,174
all_images256/ELP_12MP_11.01.2023_167344479597.png,0,24,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",182,174
all_images256/ELP_12MP_11.01.2023_167344481193.png,0,25,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",179,174
all_images256/ELP_12MP_11.01.2023_167344481198.png,0,25,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",181,174
all_images256/ELP_12MP_11.01.2023_167344482703.png,0,26,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",180,174
all_images256/ELP_12MP_11.01.2023_167344482708.png,0,26,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",183,174
all_images256/ELP_12MP_11.01.2023_167344484224.png,0,27,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",180,174
all_images256/ELP_12MP_11.01.2023_167344484229.png,0,27,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",187,174
all_images256/ELP_12MP_11.01.2023_167344485729.png,0,28,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",178,174
all_images256/ELP_12MP_11.01.2023_167344485734.png,0,28,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",179,174
all_images256/ELP_12MP_11.01.2023_167344487246.png,0,29,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",180,174
all_images256/ELP_12MP_11.01.2023_167344487251.png,0,29,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",187,174
all_images256/ELP_12MP_11.01.2023_167344488716.png,0,30,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",179,174
all_images256/ELP_12MP_11.01.2023_167344488720.png,0,30,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",185,174
all_images256/ELP_12MP_11.01.2023_167344490984.png,0,31,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",178,174
all_images256/ELP_12MP_11.01.2023_167344490988.png,0,31,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",184,174
all_images256/ELP_12MP_11.01.2023_167344493308.png,0,32,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",178,174
all_images256/ELP_12MP_11.01.2023_167344493313.png,0,32,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",184,174
all_images256/ELP_12MP_11.01.2023_167344495269.png,0,33,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",177,174
all_images256/ELP_12MP_11.01.2023_167344495274.png,0,33,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",181,174
all_images256/ELP_12MP_11.01.2023_167344496349.png,0,34,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",180,174
all_images256/ELP_12MP_11.01.2023_167344496353.png,0,34,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",179,174
all_images256/ELP_12MP_11.01.2023_167344497522.png,0,35,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",180,174
all_images256/ELP_12MP_11.01.2023_167344497526.png,0,35,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",176,174
all_images256/ELP_12MP_11.01.2023_167344498672.png,0,36,0.4,PLA,,8.5,0.3,gray,7,Recording_11012023_13_28_03,silver,0.6,0.2,"[7, 9, 10, 11, 15, 18, 19, 22, 24]",176,174
